Type,SKU,Name,Published,Short description,Regular price,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Images
simple,HN1119,Cavatine for Trombone and Piano op. 144,1,"Camille Saint-Saëns was always trying to expand the rather sparse repertoire for chamber music for wind instruments, something that is not least also shown by his three late wind sonatas for oboe, clarinet and bassoon respectively (HN 964, 965, 966). The trombone also came into its own as a solo instrument with the Cavatine, composed in 1915. It displays here its lyrical, romantic side. To date the Cavatine, an effective recital piece, is a milestone in the solo literature for advanced trombone players. Henle's Urtext edition is the first to take into account also the autograph in Paris. ",30,"Saint-Saens\, Camille ","Camile Saint-Saens, Trombone",Publisher,Henle,1,1,Composer,Camile Saint-Saens,,1,Instrument,Trombone,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Saint-Saens\, Camille ",,1,https://www.henle.de/cover/w585/HN-1119.jpg
simple,HN1121,String Quartets Volume II,1,"After Volumes IV and III of the series with Mozart’s complete string quartets appeared as Henle Urtext editions in early 2017 and 2019 respectively, Mozart expert Wolf-Dieter Seiffert now presents Volume II – in full score and individual parts. Included are the “Early Viennese Quartets” from 1773, K. 168–173. Entries in the autograph manuscript by the composer’s father Leopold, however, suggest that the ordering of the six works into a unified series of quartets was his doing. In his preface, Wolf-Dieter Seiffert shares brand-new findings on the actual chronology of the genesis of these quartets. Moreover, he succeeds in correcting what in prior editions were occasional inaccuracies in dynamics and articulation, thereby producing a new, assured musical text. With artistic input from the Armida Quartet, Volume II of the String Quartets also sets the benchmark in the Mozart Edition!",64.5,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-1121.jpg
simple,HN1122,String Quartets Volume III,1,"Each of these four-movement works is a real jewel. Mozart worked hard on these six string quartets, and dedicated them to none other than the “inventor” of the genre himself: Franz Joseph Haydn. They were first published in 1785, and have since then been reprinted innumerable times. Wolf-Dieter Seiffert, the editor of this new Henle Urtext edition, already penned the Critical Report for these Haydn Quartets in the New Mozart Edition, 25 years ago. He is now presenting this core repertoire in an edition of its own.
This Urtext edition clarifies numerous inaccuracies in other editions, especially with regard to dynamics and articulation, and even corrects a few wrong notes that had gone unnoticed up to now. Special attention has here been paid to making the music as easy-to-read as possible, with ideally placed page turns.",74,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-1122.jpg
simple,HN1123,String Quartets Volume IV,1,"Finally, the time has come: over the next few years all of Mozart’s 26 string quartets will be published by Henle in an Urtext edition of both score and parts. All previous editions have left much to be desired, for example as concerns the correct placement of dynamic markings. Our edition, made with the artistic collaboration of the Armida Quartet, draws upon the large body of modern knowledge concerning Mozart philology and performance practice. We begin with what are, chronologically speaking, the final four quartets: the so-called “Hoffmeister” Quartet, K. 499, and the three “Prussian” Quartets K. 575, 589 and 590. It is possible that the impulse behind the composition of these last three works was the Prussian King Friedrich Wilhelm II, who was an excellent cellist. Modern cellists will find many beautiful melodies to enjoy in them.",68,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-1123.jpg
simple,HN1124,Piano Sonata no. 27 in e minor op. 90,1,"“It is, aside from two passages, one of Beethoven’s easiest; but as far as the performance of individual passages and its whole spirit is concerned, requires every kind of care”, thus wrote a contemporary critic. And it is for this reason that Beethoven’s Sonata op. 90 is extremely popular today, both with piano students and also with professional pianists. It provides enough challenges: for example the notorious tenth figures in the left hand and – in the words of a contemporary – “uniqueness, striking twists and turns and an unfamiliar, yet no less stringent, composition”. Murray Perahia’s remarks and fingerings provide assistance in all of these areas from a very practised hand.",20,"Beethoven\, Ludwig van","Ludwig van Beethoven, Piano ",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-1124.jpg
simple,HN1125,"Trio for Piano, Clarinet (Viola) and Violoncello in a minor op. 114",1,"Johannes Brahms’s late chamber works are surely among the most splendid music ever written for the clarinet. In the last years of his life, Brahms seems to have become weary of composing – but fortunately for posterity, in 1891 he met the solo clarinettist of the Meiningen court orchestra, Richard Mühlfeld, whose mellifluous art of performance captivated him and inspired him to new works. The Trio op. 114 is melancholy and autumnal in character, and is loved by all clarinettists. It is now available from Henle in a revised edition. Brahms’s manuscript of his op. 114 lies in Munich, the home city of G. Henle Publishers. The musical text follows that of the New Brahms Complete Edition, and thus guarantees the highest degree of precision and reflects the current state of research. The pianist Klaus Schilde has added valuable fingerings to this Urtext edition.",60,"Brahms\, Johannes","Johannes Brahms, Trio, Chamber",Publisher,Henle,1,1,Composer,Johannes Brahms,,1,Instrument,"Trio, Chamber",1,1,Format,Score and Parts paperbound,1,1,,,,,Composer-Surname,"Brahms\, Johannes",,1,https://www.henle.de/cover/w585/HN-1125.jpg
simple,HN1126,Toccatas BWV 910-916,1,"Bach most likely composed his Toccatas in his early creative years, between 1707 and 1713; they can be seen as the products of Bach‘s own “Sturm und Drang” period, and were not planned as an interconnected work cycle, but as autonomous works written at different times. As was customary for this genre, the toccatas emphasize virtuoso and improvisatory elements, and, occasionally, the recitative aspect as well. What is indispensable is Bach’s mastery of the polyphonic technique, the rich harmonies, and the inexhaustible wealth of his inventiveness.",54.5,"Bach\, Johann Sebastian","Johann Sebastian Bach, Piano ",Publisher,Henle,1,1,Composer,Johann Sebastian Bach,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Bach\, Johann Sebastian",,1,https://www.henle.de/cover/w585/HN-1126.jpg
simple,HN1128,"Piano Sonata no. 5 in c minor op. 10,1",1,"“Decisive and manly,” “most profound sentiment and delicacy,” and “imaginative humour” – thus does Beethoven’s contemporary Carl Czerny accurately describe the three movements of this expressive sonata. As no autograph manuscript has survived, the first edition of the three sonatas op. 10, published in Vienna in 1798, forms the sole basis for the revised Urtext edition of the Sonata in c minor. Yet another jewel stemming from the collaboration between Beethoven specialist Norbert Gertsch and star pianist Murray Perahia.",16.5,"Beethoven\, Ludwig van","Ludwig van Beethoven, Piano",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-1128.jpg
simple,HN1129,"Italian Concerto, French Overture, Four Duets, Goldberg Variations",1,"The Clavierübung published in four sections belongs to the few works of Bach that he allowed to be printed during his lifetime. Part I, which appeared in print in 1731, contains the six Partitas; Parts II–IV were issued in 1735, 1739 and 1741/2. These are the parts that form the basis for the compilation that we find in this volume.
The Italian Concerto and the French Overture constitute Part II and, in a way, serve as a kind of echo of French and Italian orchestral music of the time, here transposed to the keyboard. The Four Duets are contained in Part III of the Clavierübung, next to important works for the organ; however, since they are conceived for two parts, they are ideal for piano or harpsichord.",64.5,"Bach\, Johann Sebastian","Johann Sebastian Bach, Piano ",Publisher,Henle,1,1,Composer,Johann Sebastian Bach,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Bach\, Johann Sebastian",,1,https://www.henle.de/cover/w585/HN-1129.jpg
simple,HN1130,Piano Sonata in G major op. 37 no. 2,1,"Clementi not only dedicated himself to the piano as a virtuoso and composer but also as a teacher, music publisher and instrument maker – so it is no wonder that he was referred to as the “Father of the Piano Forte” at the time. Alongside basic educational works he also wrote a great  many instructive sonatas and sonatinas that form the basis of piano tuition even today. The Sonata in G major – from his opus 37 that was  published in 1798 – is a must for all budding pianists. This is reason enough for us to publish this work of medium level of difficulty in a reasonably priced single edition. It was previously only available in a collected edition (HN 330).",18.5,"Clementi\, Muzio","Muzio Clementi, Piano ",Publisher,Henle,1,1,Composer,Muzio Clementi,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Clementi\, Muzio",,1,https://www.henle.de/cover/w585/HN-1130.jpg
simple,HN1131,Fantasy Pieces op. 2 for Oboe and Piano,1,"Carl Nielsen’s Fantasy Pieces for Oboe and Piano were composed in 1889/90. Having just gained a position as a violinist in the Royal Danish Orchestra, Nielsen had already experienced success with his String Suite op. 1 both as a composer and as a conductor. Several sketches and autographs bear witness to his intensive work on these contrasting pieces for oboe, which were to appear in 1890 as his Opus 2. The two movements, Romance and Humoreske, are dedicated to the oboist Olivo Krause who played in the royal orchestra. His beautiful tone and virtuosic technique probably played no small part in the fact that these miniatures by the “young, talented composer” took the public and critics by storm at their first performance in March 1891.",30,"Nielsen\, Carl","Carl Nielsen, Oboe",Publisher,Henle,1,1,Composer,Carl Nielsen,,1,Instrument,Oboe,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Nielsen\, Carl",,1,https://www.henle.de/cover/w585/HN-1131.jpg
simple,HN1134,Sonata for Piano and Violoncello in e minor op.38,1,,34.5,"Brahms\, Johannes","Johannes Brahms, Cello",Publisher,Henle,1,1,Composer,Johannes Brahms,,1,Instrument,Cello,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Brahms\, Johannes",,1,https://www.henle.de/cover/w585/HN-1134.jpg
